date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2017-08-17 10:00:00,115.09,92.83,74.56,60.01,36.48,25.83,39.21
2017-08-17 11:00:00,120.12,96.75,71.79,54.38,35.49,23.23,36.07
2017-08-17 12:00:00,112.44,92.96,68.17,48.07,36.0,24.15,34.11
2017-08-17 13:00:00,111.56,92.46,67.09,47.92,28.82,17.7,31.04
2017-08-17 14:00:00,113.28,84.74,61.63,45.81,31.5,22.5,26.25
2017-08-17 15:00:00,99.8,82.75,68.85,51.99,25.97,16.42,26.85
2017-08-17 16:00:00,110.51,84.05,59.6,47.18,29.09,18.24,27.68
2017-08-17 17:00:00,103.64,78.88,61.14,43.35,30.7,19.9,22.48
2017-08-17 18:00:00,92.8,84.75,54.01,48.78,30.03,20.45,26.01
2017-08-17 19:00:00,97.52,77.79,58.55,41.13,30.42,18.56,29.64
2017-08-17 20:00:00,90.88,88.01,60.24,46.57,28.34,20.24,27.86
2017-08-17 21:00:00,107.54,76.55,62.68,43.37,27.86,18.29,29.76
2017-08-17 22:00:00,117.48,87.99,62.68,52.9,29.52,18.62,28.92
2017-08-17 23:00:00,106.01,95.26,67.51,46.79,31.07,21.96,32.23
2017-08-18 00:00:00,109.04,90.32,64.37,50.68,35.31,25.69,30.92
2017-08-18 01:00:00,110.76,96.54,71.72,51.74,33.66,21.8,35.89
2017-08-18 02:00:00,112.94,100.15,69.56,48.88,36.57,24.33,37.41
2017-08-18 03:00:00,129.55,106.79,73.84,54.23,36.08,23.74,38.24
2017-08-18 04:00:00,124.01,99.69,72.98,52.96,41.05,27.58,41.48
2017-08-18 05:00:00,119.88,103.89,75.85,57.11,35.12,21.41,38.52
2017-08-18 06:00:00,129.43,101.55,74.71,56.26,39.38,26.97,39.48
2017-08-18 07:00:00,124.29,99.07,76.5,60.35,37.6,25.39,39.79
2017-08-18 08:00:00,120.88,92.64,82.09,56.91,35.54,20.52,36.79
2017-08-18 09:00:00,132.54,95.74,70.88,52.98,37.13,25.6,38.11
2017-08-18 10:00:00,120.71,92.84,78.75,52.41,35.95,20.7,32.67
2017-08-18 11:00:00,121.49,98.5,67.1,46.92,34.08,26.77,36.39
2017-08-18 12:00:00,111.51,101.16,65.67,45.41,32.66,18.46,32.45
2017-08-18 13:00:00,107.23,89.45,63.63,52.63,31.44,18.45,29.37
2017-08-18 14:00:00,107.95,84.44,62.78,44.06,31.96,23.48,26.94
2017-08-18 15:00:00,97.53,74.9,56.36,46.55,27.28,20.74,26.58
2017-08-18 16:00:00,103.5,82.11,67.33,40.09,26.37,22.17,27.24
2017-08-18 17:00:00,102.88,84.03,52.54,41.01,31.29,18.97,26.21
2017-08-18 18:00:00,106.28,77.36,57.72,51.75,27.1,20.69,23.44
2017-08-18 19:00:00,92.38,75.98,60.87,40.84,31.08,18.87,23.42
2017-08-18 20:00:00,96.84,80.21,57.8,43.55,28.79,16.82,27.17
2017-08-18 21:00:00,95.29,74.04,62.5,47.94,28.91,19.83,25.61
2017-08-18 22:00:00,114.13,82.53,62.05,53.7,32.2,22.52,28.72
2017-08-18 23:00:00,114.38,89.95,62.85,46.41,33.86,22.48,30.66
2017-08-19 00:00:00,116.1,92.37,65.15,47.44,32.27,21.74,33.09
2017-08-19 01:00:00,115.85,100.58,74.23,55.09,37.34,20.43,36.13
2017-08-19 02:00:00,126.03,97.06,70.59,53.13,35.44,22.98,33.69
2017-08-19 03:00:00,122.47,94.33,69.12,56.42,31.3,28.25,33.95
2017-08-19 04:00:00,124.82,94.4,76.83,55.77,35.74,23.69,37.83
2017-08-19 05:00:00,128.98,107.13,68.23,57.73,41.37,23.51,43.32
2017-08-19 06:00:00,133.68,105.89,82.11,57.68,39.64,27.37,44.01
2017-08-19 07:00:00,132.51,99.22,73.98,57.57,39.82,25.81,43.38
2017-08-19 08:00:00,122.75,100.62,71.1,57.94,41.59,25.89,38.58
2017-08-19 09:00:00,115.77,100.11,73.79,53.63,32.83,25.32,34.21
2017-08-19 10:00:00,127.18,93.67,69.29,53.02,39.47,23.17,31.53
2017-08-19 11:00:00,114.99,92.71,71.54,46.46,34.44,22.32,33.18
2017-08-19 12:00:00,114.4,88.42,63.48,53.77,30.06,25.37,32.07
2017-08-19 13:00:00,112.8,90.82,65.33,52.96,33.64,24.07,33.13
2017-08-19 14:00:00,111.67,89.68,60.83,46.83,31.52,20.75,30.46
2017-08-19 15:00:00,107.21,79.72,61.09,48.61,26.72,22.23,27.62
2017-08-19 16:00:00,112.17,77.15,64.11,46.46,28.07,21.3,24.19
2017-08-19 17:00:00,110.15,78.0,55.58,38.48,29.1,19.67,23.3
2017-08-19 18:00:00,109.01,86.65,56.48,47.4,26.93,19.39,25.48
2017-08-19 19:00:00,99.8,76.11,58.42,47.71,31.58,19.05,26.62
2017-08-19 20:00:00,101.51,73.45,60.5,44.98,29.66,18.68,26.76
2017-08-19 21:00:00,99.59,79.23,59.08,42.75,31.14,21.24,25.1
2017-08-19 22:00:00,106.75,85.91,62.28,51.4,31.59,21.3,30.02
2017-08-19 23:00:00,115.08,88.0,69.32,47.43,36.02,21.07,31.38
2017-08-20 00:00:00,111.9,85.1,70.2,49.97,34.08,22.8,30.44
2017-08-20 01:00:00,116.61,98.77,71.28,50.06,32.27,24.61,32.96
2017-08-20 02:00:00,121.46,100.17,71.33,54.7,37.65,20.77,37.71
2017-08-20 03:00:00,134.2,101.36,67.81,59.35,38.95,24.02,37.42
2017-08-20 04:00:00,135.14,99.21,74.99,63.3,38.73,27.04,42.26
2017-08-20 05:00:00,133.74,97.42,77.17,57.48,40.51,28.17,40.83
2017-08-20 06:00:00,136.62,101.48,72.27,58.57,38.11,23.17,39.11
2017-08-20 07:00:00,126.17,102.73,77.05,55.19,38.11,25.03,39.81
2017-08-20 08:00:00,129.53,97.86,73.28,60.31,37.17,25.83,39.21
2017-08-20 09:00:00,119.68,104.61,77.4,56.21,35.75,21.52,36.43
2017-08-20 10:00:00,134.04,95.75,67.78,52.28,36.84,21.28,34.51
2017-08-20 11:00:00,116.1,88.72,74.24,52.37,32.05,21.25,35.93
2017-08-20 12:00:00,111.94,91.47,64.85,49.97,32.52,19.4,34.27
2017-08-20 13:00:00,106.71,85.18,61.6,45.18,31.44,23.23,31.85
2017-08-20 14:00:00,106.93,72.64,66.11,45.99,34.42,22.39,31.86
2017-08-20 15:00:00,103.03,82.11,57.8,48.78,33.84,18.7,26.2
2017-08-20 16:00:00,99.16,88.88,60.05,41.3,27.17,23.09,29.44
2017-08-20 17:00:00,103.05,75.58,59.9,42.77,25.6,18.69,23.54
2017-08-20 18:00:00,100.12,73.11,54.81,42.06,28.88,19.53,23.06
2017-08-20 19:00:00,93.46,77.46,57.48,40.06,29.89,20.57,21.82
2017-08-20 20:00:00,103.74,75.7,61.58,45.57,31.86,20.63,25.2
2017-08-20 21:00:00,106.12,81.76,64.09,43.39,28.08,25.64,26.27
2017-08-20 22:00:00,97.95,80.61,65.49,43.19,33.01,23.23,29.88
2017-08-20 23:00:00,118.01,88.54,61.73,46.77,35.16,17.77,31.13
2017-08-21 00:00:00,119.51,85.11,67.41,49.29,32.96,24.99,30.31
2017-08-21 01:00:00,116.58,98.82,67.86,53.49,34.76,20.34,33.85
2017-08-21 02:00:00,116.14,96.49,71.01,56.19,32.39,22.15,35.7
2017-08-21 03:00:00,128.15,99.03,69.69,56.48,38.73,22.43,34.45
2017-08-21 04:00:00,133.21,99.55,74.42,54.75,39.77,24.58,37.23
2017-08-21 05:00:00,133.74,101.19,77.47,53.69,40.2,24.59,38.4
2017-08-21 06:00:00,136.63,103.33,76.98,64.01,39.84,25.7,43.06
2017-08-21 07:00:00,123.78,100.11,78.74,55.95,37.78,23.04,40.32
2017-08-21 08:00:00,130.4,102.35,77.63,60.07,38.64,22.56,40.51
2017-08-21 09:00:00,118.43,102.95,74.42,60.65,37.08,20.97,35.0
2017-08-21 10:00:00,116.56,94.54,77.42,57.66,35.02,23.42,38.83
2017-08-21 11:00:00,112.46,89.06,73.38,55.53,34.46,26.77,37.24
2017-08-21 12:00:00,117.56,92.39,68.35,47.97,35.74,24.21,28.7
2017-08-21 13:00:00,112.71,83.96,68.63,44.2,31.13,22.69,29.34
2017-08-21 14:00:00,105.85,81.58,67.35,51.56,33.73,21.47,29.94
2017-08-21 15:00:00,104.96,90.01,65.64,46.66,36.09,19.94,28.68
2017-08-21 16:00:00,104.33,86.71,61.01,45.17,30.71,19.7,24.84
2017-08-21 17:00:00,90.25,83.96,57.13,41.91,31.91,20.17,24.84
2017-08-21 18:00:00,103.79,79.04,59.37,44.25,27.62,20.68,24.0
2017-08-21 19:00:00,102.09,86.84,52.29,48.9,28.72,18.44,25.67
2017-08-21 20:00:00,105.32,77.6,58.55,47.74,28.88,18.3,28.59
2017-08-21 21:00:00,101.24,84.46,57.72,49.18,34.9,20.19,25.85
2017-08-21 22:00:00,110.06,86.6,60.39,49.1,32.04,24.35,30.95
2017-08-21 23:00:00,112.75,93.4,66.65,48.08,30.31,22.15,29.19
2017-08-22 00:00:00,119.41,91.35,65.9,55.46,33.02,20.04,31.11
2017-08-22 01:00:00,119.16,95.12,67.93,52.52,31.68,23.96,36.38
2017-08-22 02:00:00,117.86,96.18,70.27,58.45,35.54,22.15,38.4
2017-08-22 03:00:00,136.66,107.37,76.68,57.17,35.35,26.64,39.81
2017-08-22 04:00:00,130.42,99.55,76.02,55.05,34.75,27.67,36.67
2017-08-22 05:00:00,121.03,111.92,75.85,58.39,39.32,23.26,39.12
2017-08-22 06:00:00,129.55,103.3,74.99,60.35,35.98,25.74,41.95
2017-08-22 07:00:00,121.54,104.25,77.01,62.76,37.02,24.9,40.13
2017-08-22 08:00:00,127.4,108.82,73.87,57.11,37.21,24.64,37.15
2017-08-22 09:00:00,126.27,104.58,78.53,51.32,38.65,26.97,39.02
2017-08-22 10:00:00,124.81,102.44,68.56,55.77,38.65,22.58,35.12
2017-08-22 11:00:00,113.05,99.38,68.86,51.06,31.31,22.09,38.33
2017-08-22 12:00:00,112.11,84.49,66.05,54.8,34.59,19.07,35.89
2017-08-22 13:00:00,113.67,91.51,65.79,49.58,31.15,22.4,32.07
2017-08-22 14:00:00,111.03,86.83,68.54,47.63,29.04,24.19,31.77
2017-08-22 15:00:00,95.55,81.62,58.68,46.69,30.45,18.31,27.63
2017-08-22 16:00:00,107.95,80.77,63.67,42.54,27.84,17.53,27.84
2017-08-22 17:00:00,103.71,87.1,58.2,38.51,30.5,20.77,28.51
2017-08-22 18:00:00,95.44,81.97,61.24,39.09,31.63,21.7,25.79
2017-08-22 19:00:00,99.58,82.69,65.04,43.47,31.88,19.93,25.05
2017-08-22 20:00:00,96.92,74.03,62.17,42.13,31.94,15.37,22.9
2017-08-22 21:00:00,105.74,81.94,66.47,47.68,31.94,19.36,27.33
2017-08-22 22:00:00,107.21,89.91,63.35,45.49,33.93,24.21,30.7
2017-08-22 23:00:00,119.24,93.76,64.63,46.75,30.36,18.95,32.75
2017-08-23 00:00:00,115.35,98.95,62.95,51.38,33.31,20.02,33.92
2017-08-23 01:00:00,118.43,100.13,70.92,54.76,37.26,23.92,33.77
2017-08-23 02:00:00,121.48,98.27,69.19,54.5,36.45,26.51,32.71
2017-08-23 03:00:00,124.8,99.05,69.73,57.52,34.2,23.5,37.22
2017-08-23 04:00:00,125.26,105.82,77.17,58.65,39.74,23.69,38.8
2017-08-23 05:00:00,125.97,96.72,76.99,54.78,39.2,27.59,39.53
2017-08-23 06:00:00,135.47,104.35,77.14,57.3,42.7,24.21,41.65
2017-08-23 07:00:00,130.7,102.73,74.25,55.98,38.36,22.9,44.13
2017-08-23 08:00:00,137.05,105.16,78.98,56.04,37.23,24.54,39.65
2017-08-23 09:00:00,122.94,105.55,78.46,57.22,40.53,29.29,37.78
2017-08-23 10:00:00,132.55,95.99,65.15,56.56,37.06,24.09,36.14
2017-08-23 11:00:00,118.54,100.37,65.6,57.48,38.59,23.45,35.1
2017-08-23 12:00:00,117.24,87.12,70.92,55.14,35.48,19.89,31.25
2017-08-23 13:00:00,103.89,87.8,65.82,52.82,32.31,23.72,31.21
2017-08-23 14:00:00,113.96,87.76,66.02,47.08,29.42,19.73,30.06
2017-08-23 15:00:00,101.05,88.22,64.13,40.99,31.13,16.68,28.03
2017-08-23 16:00:00,97.41,84.8,54.94,42.04,28.01,16.6,27.33
2017-08-23 17:00:00,94.23,80.05,54.16,44.78,29.63,20.98,26.53
2017-08-23 18:00:00,105.47,74.36,54.94,41.19,31.04,20.06,21.87
2017-08-23 19:00:00,99.56,75.5,59.68,49.64,32.22,16.53,26.94
2017-08-23 20:00:00,108.18,75.53,58.91,44.57,30.59,17.77,25.07
2017-08-23 21:00:00,105.73,79.06,62.06,43.13,29.98,20.26,25.41
2017-08-23 22:00:00,107.07,89.24,56.63,48.85,30.04,22.05,26.95
2017-08-23 23:00:00,112.09,93.11,64.88,53.48,33.1,19.01,31.84
2017-08-24 00:00:00,111.96,89.67,68.36,54.11,35.23,23.73,32.57
2017-08-24 01:00:00,116.18,98.66,70.65,55.35,32.22,24.09,31.59
2017-08-24 02:00:00,120.47,92.96,74.45,53.12,37.32,21.95,37.72
2017-08-24 03:00:00,136.79,100.03,72.97,58.62,37.02,30.86,35.44
2017-08-24 04:00:00,134.84,100.52,76.03,56.81,35.79,27.57,39.79
2017-08-24 05:00:00,128.37,102.62,77.36,54.46,38.78,24.3,40.74
2017-08-24 06:00:00,128.64,103.37,74.81,52.72,38.85,20.82,42.28
2017-08-24 07:00:00,119.25,103.79,76.16,57.98,39.68,21.35,43.82
2017-08-24 08:00:00,125.94,100.62,76.74,57.29,37.09,25.09,36.78
2017-08-24 09:00:00,125.26,96.85,74.54,49.22,37.68,27.35,38.21
2017-08-24 10:00:00,121.79,106.27,74.32,58.79,37.03,25.01,36.21
2017-08-24 11:00:00,120.63,88.86,64.45,52.24,33.97,22.04,35.82
2017-08-24 12:00:00,109.71,96.45,64.92,48.12,34.08,24.57,33.44
2017-08-24 13:00:00,116.39,86.32,65.05,54.78,35.05,23.38,30.37
2017-08-24 14:00:00,110.45,86.42,69.54,51.8,32.0,22.35,28.38
2017-08-24 15:00:00,104.17,77.12,58.58,45.79,29.77,18.84,25.48
2017-08-24 16:00:00,99.65,86.85,65.72,50.15,25.79,21.96,28.49
2017-08-24 17:00:00,105.22,80.28,57.83,44.7,31.64,20.28,26.69
2017-08-24 18:00:00,107.13,83.28,63.34,47.31,27.23,16.2,27.35
2017-08-24 19:00:00,104.77,82.83,57.47,46.36,28.75,18.52,25.15
2017-08-24 20:00:00,95.87,81.81,58.67,47.35,26.6,21.01,25.2
2017-08-24 21:00:00,102.84,79.27,60.33,42.37,30.24,20.53,25.55
2017-08-24 22:00:00,108.89,87.86,61.81,50.75,32.29,22.54,29.98
2017-08-24 23:00:00,120.44,82.71,64.54,47.57,37.12,22.82,28.99
2017-08-25 00:00:00,117.67,96.96,68.15,52.89,33.15,19.71,36.81
2017-08-25 01:00:00,124.6,91.44,72.69,56.3,30.73,25.3,32.44
2017-08-25 02:00:00,125.0,94.29,67.4,54.28,35.95,26.12,37.41
2017-08-25 03:00:00,127.16,96.31,69.82,56.17,37.25,27.2,41.55
2017-08-25 04:00:00,126.76,104.24,75.51,48.58,39.39,24.18,40.81
2017-08-25 05:00:00,134.02,104.44,73.84,56.77,38.34,25.7,40.71
2017-08-25 06:00:00,133.79,104.3,82.35,60.01,40.55,27.08,38.68
2017-08-25 07:00:00,131.1,106.69,80.56,57.67,40.51,22.73,37.6
2017-08-25 08:00:00,134.72,99.48,72.0,55.85,38.37,25.7,41.15
2017-08-25 09:00:00,133.29,98.43,79.41,60.67,37.69,22.9,41.43
2017-08-25 10:00:00,136.18,105.07,73.19,50.41,37.55,22.75,35.99
2017-08-25 11:00:00,124.48,96.2,65.66,49.51,33.7,26.49,32.78
2017-08-25 12:00:00,112.98,83.08,67.51,50.71,37.24,25.46,28.2
2017-08-25 13:00:00,105.8,90.64,68.16,49.58,33.25,23.87,29.21
2017-08-25 14:00:00,110.19,88.86,67.84,47.15,33.4,20.05,29.14
2017-08-25 15:00:00,110.99,81.2,63.05,46.57,32.05,18.62,31.01
2017-08-25 16:00:00,101.85,81.57,57.1,44.47,26.88,20.59,27.97
2017-08-25 17:00:00,105.71,75.02,55.91,42.82,27.16,20.34,26.48
2017-08-25 18:00:00,97.77,81.17,56.87,44.47,31.63,17.12,24.82
2017-08-25 19:00:00,98.93,82.25,58.47,46.26,29.71,16.52,24.7
2017-08-25 20:00:00,110.24,81.38,65.11,47.31,32.79,21.88,29.43
2017-08-25 21:00:00,111.77,82.8,67.11,45.83,31.6,22.04,28.21
2017-08-25 22:00:00,124.59,90.55,62.04,49.3,29.12,23.87,25.16
2017-08-25 23:00:00,96.71,88.38,72.37,52.22,33.87,19.27,29.83
2017-08-26 00:00:00,123.08,88.66,65.5,55.56,32.21,19.54,31.5
2017-08-26 01:00:00,115.49,96.18,69.04,58.57,35.34,20.76,34.06
2017-08-26 02:00:00,114.59,101.92,73.62,56.4,35.5,24.27,38.09
2017-08-26 03:00:00,132.99,100.83,71.14,57.98,36.59,26.52,38.3
2017-08-26 04:00:00,129.55,106.16,77.53,60.66,39.93,22.45,39.56
2017-08-26 05:00:00,121.55,103.61,78.71,55.19,39.35,26.17,43.09
2017-08-26 06:00:00,131.06,101.78,74.16,65.01,34.37,22.99,39.32
2017-08-26 07:00:00,143.92,99.78,75.22,59.41,39.42,26.25,44.19
2017-08-26 08:00:00,136.9,98.88,76.53,56.61,36.25,25.27,38.37
2017-08-26 09:00:00,129.84,103.15,77.79,55.69,35.27,21.82,38.7
2017-08-26 10:00:00,121.62,92.91,70.58,51.03,35.05,27.53,36.4
2017-08-26 11:00:00,119.7,101.72,71.8,51.26,35.03,19.94,35.4
2017-08-26 12:00:00,114.77,87.08,70.01,50.27,33.5,21.63,34.1
2017-08-26 13:00:00,117.04,85.66,63.02,51.05,35.12,22.35,32.14
2017-08-26 14:00:00,119.86,82.59,57.22,50.03,31.55,21.91,27.96
2017-08-26 15:00:00,110.1,77.74,60.99,49.09,31.44,19.99,25.67
2017-08-26 16:00:00,107.13,85.92,54.27,51.1,27.76,21.06,31.73
2017-08-26 17:00:00,100.29,85.75,61.68,47.54,30.2,18.49,25.0
2017-08-26 18:00:00,96.48,74.79,57.34,48.31,27.6,21.88,27.11
2017-08-26 19:00:00,96.81,80.07,60.87,48.86,29.03,20.53,22.76
2017-08-26 20:00:00,104.5,80.93,57.3,47.7,30.27,19.23,26.16
2017-08-26 21:00:00,106.4,86.12,56.81,45.69,28.98,18.55,27.66
2017-08-26 22:00:00,104.99,90.72,64.71,45.27,32.23,21.82,30.41
2017-08-26 23:00:00,110.75,84.07,62.62,45.26,37.22,18.23,25.83
2017-08-27 00:00:00,110.35,92.37,62.83,48.17,34.39,22.9,33.64
2017-08-27 01:00:00,122.55,98.44,70.52,51.14,36.24,26.05,32.95
2017-08-27 02:00:00,127.21,95.01,74.65,56.33,33.93,23.53,37.71
2017-08-27 03:00:00,130.06,105.6,72.74,51.52,38.36,24.12,36.54
2017-08-27 04:00:00,130.81,103.62,76.55,55.6,39.87,23.39,38.1
2017-08-27 05:00:00,132.44,105.62,76.42,59.82,37.57,29.98,40.01
2017-08-27 06:00:00,132.81,109.42,79.98,61.92,38.83,27.75,38.71
2017-08-27 07:00:00,138.39,105.21,74.91,62.93,38.54,25.55,39.61
2017-08-27 08:00:00,130.97,99.73,77.13,57.89,38.03,24.96,37.42
2017-08-27 09:00:00,126.12,99.43,76.86,56.76,39.2,23.57,34.95
2017-08-27 10:00:00,129.76,102.03,72.08,52.65,37.6,20.82,39.1
2017-08-27 11:00:00,118.43,96.68,70.19,49.99,35.5,21.27,32.66
2017-08-27 12:00:00,117.93,90.9,67.9,49.18,35.7,22.2,32.95
2017-08-27 13:00:00,109.05,88.88,71.19,51.1,35.14,18.49,32.88
2017-08-27 14:00:00,108.14,82.47,62.25,46.35,34.48,22.43,28.33
2017-08-27 15:00:00,102.24,82.12,63.04,50.08,33.06,21.64,26.36
2017-08-27 16:00:00,112.7,83.78,59.18,44.01,28.1,17.48,27.27
2017-08-27 17:00:00,105.51,87.24,59.93,51.34,29.86,20.81,28.3
2017-08-27 18:00:00,93.71,83.72,57.4,48.14,32.22,20.1,23.47
2017-08-27 19:00:00,104.3,81.35,61.54,51.47,29.83,19.93,25.77
2017-08-27 20:00:00,94.74,83.76,58.17,45.86,31.21,16.66,23.35
2017-08-27 21:00:00,108.34,84.99,64.06,45.49,33.2,20.98,27.22
2017-08-27 22:00:00,105.57,80.99,62.19,51.26,32.8,16.7,29.63
2017-08-27 23:00:00,111.08,89.86,71.71,53.96,32.63,22.08,29.66
2017-08-28 00:00:00,110.0,82.1,67.22,54.73,34.57,21.02,32.49
2017-08-28 01:00:00,125.26,102.89,66.27,53.12,34.3,23.39,32.53
2017-08-28 02:00:00,122.03,109.78,72.55,55.63,36.79,21.52,37.31
2017-08-28 03:00:00,128.44,95.21,80.18,58.68,36.23,24.31,40.82
2017-08-28 04:00:00,134.93,104.09,71.25,57.43,40.27,20.45,37.71
2017-08-28 05:00:00,131.99,100.86,80.9,56.16,37.44,27.08,39.41
2017-08-28 06:00:00,127.32,104.94,78.25,57.14,36.1,23.78,41.91
2017-08-28 07:00:00,130.65,96.62,77.36,56.73,39.69,26.72,43.07
2017-08-28 08:00:00,124.19,100.92,73.42,55.34,37.6,27.36,36.91
2017-08-28 09:00:00,124.44,104.64,75.55,60.13,36.68,23.02,38.37
2017-08-28 10:00:00,125.03,92.18,73.38,56.42,38.65,24.83,37.72
2017-08-28 11:00:00,119.98,103.48,70.71,50.1,35.3,20.61,35.14
2017-08-28 12:00:00,110.64,93.58,64.43,49.88,31.87,22.8,28.45
2017-08-28 13:00:00,109.37,91.63,67.43,46.26,34.88,21.4,32.47
2017-08-28 14:00:00,103.19,88.1,69.19,48.14,28.66,22.87,32.69
2017-08-28 15:00:00,114.08,79.8,59.66,47.59,27.15,24.56,28.34
2017-08-28 16:00:00,103.57,82.38,61.68,45.75,29.28,18.04,24.85
2017-08-28 17:00:00,96.43,82.64,63.77,48.78,29.28,19.24,25.14
2017-08-28 18:00:00,109.9,77.41,54.4,46.48,31.41,14.55,29.45
2017-08-28 19:00:00,104.31,76.5,55.46,45.06,27.55,16.08,27.98
2017-08-28 20:00:00,104.36,82.04,55.46,42.31,31.24,20.98,28.19
2017-08-28 21:00:00,92.98,79.07,61.79,48.75,31.84,21.61,28.82
2017-08-28 22:00:00,105.71,87.32,62.72,47.04,28.93,21.62,28.33
2017-08-28 23:00:00,104.68,84.82,68.14,49.67,35.14,21.07,31.06
2017-08-29 00:00:00,114.22,97.34,67.3,52.64,33.92,22.79,33.34
2017-08-29 01:00:00,119.77,99.36,71.03,52.35,35.92,20.23,36.54
2017-08-29 02:00:00,129.56,92.72,71.01,53.44,37.0,27.29,40.27
2017-08-29 03:00:00,132.76,95.34,72.2,51.84,34.83,23.49,41.04
2017-08-29 04:00:00,136.54,102.16,75.94,57.68,36.27,25.01,37.15
2017-08-29 05:00:00,132.72,114.17,79.96,62.53,38.65,26.5,41.19
2017-08-29 06:00:00,133.3,97.59,70.11,54.42,41.24,24.76,42.47
2017-08-29 07:00:00,135.38,109.56,73.34,62.02,36.27,25.03,41.98
2017-08-29 08:00:00,124.59,104.09,75.81,59.39,40.15,28.31,38.73
2017-08-29 09:00:00,131.36,104.49,73.52,55.51,38.06,22.19,44.63
2017-08-29 10:00:00,130.11,98.21,73.58,50.24,35.77,25.77,34.69
2017-08-29 11:00:00,122.98,99.17,69.82,53.74,35.21,24.65,33.27
2017-08-29 12:00:00,118.3,91.22,60.82,52.31,30.89,23.93,33.97
2017-08-29 13:00:00,117.27,80.5,67.07,51.07,33.84,19.31,35.79
2017-08-29 14:00:00,111.88,81.71,66.07,50.1,31.34,21.9,28.08
2017-08-29 15:00:00,101.65,82.03,65.63,50.93,28.87,19.19,27.66
2017-08-29 16:00:00,101.23,82.6,60.3,50.48,33.42,23.56,29.16
2017-08-29 17:00:00,113.3,74.84,59.24,43.92,28.11,22.47,26.22
2017-08-29 18:00:00,104.1,74.39,67.28,40.35,29.04,19.73,25.33
2017-08-29 19:00:00,96.85,83.36,57.95,48.47,30.7,14.64,27.38
2017-08-29 20:00:00,96.25,85.75,61.92,43.52,29.01,19.78,27.55
2017-08-29 21:00:00,96.26,93.35,59.19,47.65,34.41,20.06,30.26
2017-08-29 22:00:00,111.11,82.92,62.35,46.02,34.56,19.71,32.33
2017-08-29 23:00:00,109.4,86.2,67.32,51.99,29.09,21.91,32.17
2017-08-30 00:00:00,118.68,98.5,64.92,48.51,35.58,22.45,34.17
2017-08-30 01:00:00,127.95,100.39,71.75,53.22,35.14,23.29,35.96
2017-08-30 02:00:00,124.98,104.57,66.98,53.61,36.95,22.87,38.32
2017-08-30 03:00:00,126.35,99.6,78.86,54.84,36.03,26.26,39.0
2017-08-30 04:00:00,127.49,102.6,73.06,55.85,38.12,22.64,40.08
2017-08-30 05:00:00,131.16,106.53,71.31,55.71,43.75,25.06,43.23
2017-08-30 06:00:00,137.87,104.77,76.6,60.67,41.19,23.79,44.12
2017-08-30 07:00:00,126.18,99.0,74.65,61.07,38.7,27.84,37.82
2017-08-30 08:00:00,125.0,99.26,75.2,57.96,37.91,26.57,40.1
2017-08-30 09:00:00,129.85,103.32,77.01,59.4,32.56,24.67,37.51
2017-08-30 10:00:00,128.89,108.98,72.79,48.28,39.39,21.64,36.72
2017-08-30 11:00:00,123.36,98.14,71.3,47.02,34.73,20.21,36.33
2017-08-30 12:00:00,119.44,89.34,62.22,54.0,31.76,22.85,34.93
2017-08-30 13:00:00,109.61,93.25,68.74,51.03,32.91,20.92,31.42
2017-08-30 14:00:00,103.65,84.53,65.52,54.73,33.19,22.51,26.01
2017-08-30 15:00:00,106.03,86.5,55.78,45.46,32.52,21.9,26.35
2017-08-30 16:00:00,101.47,77.26,60.58,45.37,32.28,21.38,28.89
2017-08-30 17:00:00,110.43,85.73,59.07,47.12,34.02,18.88,20.86
2017-08-30 18:00:00,103.05,80.86,59.64,43.25,32.41,17.74,28.46
2017-08-30 19:00:00,111.98,87.85,60.65,46.09,28.39,19.82,27.39
2017-08-30 20:00:00,109.59,79.75,65.2,49.75,30.18,21.57,29.72
2017-08-30 21:00:00,102.01,83.98,68.87,51.21,32.11,20.59,27.89
2017-08-30 22:00:00,109.3,86.77,61.77,50.83,34.13,20.57,25.71
2017-08-30 23:00:00,115.63,86.87,66.06,47.78,32.68,22.04,32.51
2017-08-31 00:00:00,120.37,90.56,70.1,49.07,34.97,27.02,36.22
2017-08-31 01:00:00,119.37,90.78,73.69,54.35,36.42,25.92,37.47
2017-08-31 02:00:00,121.3,96.29,74.81,58.06,37.06,23.96,36.1
2017-08-31 03:00:00,129.57,104.43,70.69,53.21,37.34,26.1,39.15
2017-08-31 04:00:00,141.2,102.95,77.2,55.14,39.55,23.0,39.1
2017-08-31 05:00:00,131.78,100.8,71.03,65.82,40.29,27.12,39.28
2017-08-31 06:00:00,136.89,110.71,78.16,60.54,37.84,25.26,43.09
2017-08-31 07:00:00,124.16,105.41,75.78,57.34,40.34,26.1,38.52
2017-08-31 08:00:00,135.49,101.04,77.61,55.22,37.88,24.59,38.38
2017-08-31 09:00:00,122.89,99.85,76.77,53.43,36.19,27.21,36.77
2017-08-31 10:00:00,131.94,102.34,78.3,59.03,36.41,28.08,34.44
2017-08-31 11:00:00,129.03,95.83,71.76,51.51,35.31,20.27,35.91
2017-08-31 12:00:00,114.42,96.19,65.6,51.0,35.45,22.02,36.0
2017-08-31 13:00:00,119.22,94.69,64.49,49.08,33.26,20.5,31.36
